Item_Weight,Item_Visibility,Item_Outlet_Sales
,0.148742896,319.584
17.35,0,886.8456
9,0.032022535,1720.4272
,0.049842613,3946.8624
,0.156304192,255.6672
10.195,0.012458143,589.233
15.7,0.037201127,2544.6876
15.7,0.045274134,3415.554
8.88,0.098603729,4194.54
15.2,0.097457483,579.246
10.195,0.051661272,848.895
6.67,0,1573.9512
,0.041273391,3858.9768
,0.141997869,2036.6822
8.975,0,1278.336
13.8,0.058339153,1228.401
16.35,0.020544065,259.662
6.11,0.103503049,1174.4712
7.785,0.140342195,627.1836
,0.12929931,7939.665
18.85,0.036031137,1125.8678
,0.008903212,2787.0388
6.65,0.087669485,2416.1882
7.5,0,916.1408
5.985,0.005661669,2591.2936
6.78,0,2050.664
6.195,0.07198553,1205.098
18.6,0.17133418,287.6256
8.63,0.047329385,517.3266
11.8,0.170977155,1842.9344
7.075,0.058298384,1725.7536
8.395,0.039715591,1289.6546
17.85,0.046824729,1829.6184
12.35,0.311090379,154.4656
14.6,0.059611153,2163.1842
,0.103517853,4161.25
11.65,0.075834825,1258.362
20.7,0.170072462,1844.266
8.77,0,517.3266
20.25,0.036399734,8323.8316
13.65,0.072912432,5536.7928
17.7,0.012567811,2358.2636
8.315,0.035773394,3483.4656
,0.046382793,2972.1312
7.81,0.067836851,5375.6692
11.1,0,4380.964
18.1,0.022434418,952.094
8.88,0.086764795,1829.6184
12.15,0,1480.0734
9.5,0.085437778,3592.6568
15.25,0.089998959,2157.192
,0.054288646,2189.8162
12.15,0,3325.671
16.35,0.016993204,965.41
,0.06908877,1298.31
12.85,0.137441201,2659.871
12.5,0.051970788,412.796
7.905,0,1627.881
17.85,0.02492239,2922.1962
7.21,0.144924795,1537.998
5.175,0.030349723,423.4488
,0.226284381,326.242
16.2,0.050625182,2501.4106
14,0.02371512,1743.0644
8.42,0.112177581,958.752
9.3,0.04774013,194.4136
9.395,0.159304333,3848.324
17.85,0.020989308,4697.8848
,0.01769927,1290.3204
6.13,0,1102.5648
,0.096658404,217.7166
20.1,0.054816926,1544.656
16.5,0.068511103,1651.184
5.615,0.12574524,1354.903
7.52,0.044023213,5492.85
,0.068754395,1713.1034
13.8,0.024660202,178.4344
17.6,0.039214444,1930.82
20.5,0.036344721,2544.6876
11.8,0.008554052,1969.4364
,0.170000805,4537.427
20.25,0.148302815,2787.0388
15.85,0.081914677,3352.303
17.7,0.029914022,2516.724
6.035,0.065771344,3728.48
,0.043551753,7873.085
12.35,0.163941937,1540.6612
14.65,0.099692906,717.7324
10.895,0.059834024,263.6568
15.75,0.166174549,1062.6168
11.15,0.119930029,588.5672
8.985,0.057944376,1428.141
17.6,0.065649353,193.082
,0.080249973,4923.591
13.15,0.037952777,1494.0552
9.195,0.064113698,1183.7924
,0.048841794,3068.0064
19.6,0.02394662,1788.3388
,0.096000183,1293.6494
20.2,0.074177667,1018.0082
,0.04368089,2306.997
7.75,0.083268523,101.8674
8.575,0.071832909,3316.3498
20.2,0,3535.398
19.35,0.062625641,1651.184
7.365,0.042646566,452.744
7.5,0,1188.453
8.3,0.03555434,796.9626
16.75,0.105068444,2816.334
10.695,0.060912865,4570.0512
5.88,0.02488732,2684.5056
12.6,0.024194731,423.4488
10.695,0.01141595,1034.6532
17.85,0.018023997,2285.0256
19.75,0.012499004,2458.1336
7.97,0.036045991,431.4384
,0.044607722,585.904
15.7,0.16098885,651.8182
15.1,0.055793586,3952.1888
6.63,0.104445322,1830.95
8.6,0.032687702,1134.5232
,0.026949463,4910.275
13,0.041909345,5865.0322
5.98,0.04363058,1618.5598
6.03,0,1593.9252
13.8,0.014793124,2408.8644
,0.065928735,8209.314
,0.01583438,3225.1352
16.1,0.159728395,271.6464
20.1,0.014925407,3545.385
9.17,0.102893121,4008.116
10.895,0.020951848,767.0016
5.325,0,485.3682
12.85,0.108102606,3950.1914
,0,593.2278
15.35,0.073697713,559.272
16.7,0.091437584,127.8336
13.3,0.009581155,1644.526
,0.035997636,80.5618
6.67,0.12332588,974.0654
20.5,0.112584813,1549.9824
15.1,0.019930418,2856.282
17,0.126244059,3900.9222
8.42,0.030905215,2748.4224
15.2,0.104365283,3151.8972
17,0.087387669,369.519
17.6,0.053481818,1071.938
18,0.073306615,3894.93
14.6,0.043021542,595.2252
5.8,0.13169655,2498.0816
9.8,0.090834158,4068.7038
,0.19875618,251.6724
14.3,0.026321701,950.7624
11.1,0.176215665,2693.8268
17,0.136008489,1711.106
18.6,0.17174348,1294.3152
8.895,0.08154715,759.012
,0.027570939,2529.3742
10.3,0.146767897,1557.972
19.25,0.03467086,2399.5432
12.6,0.09619424,1254.3672
15.3,0.08511049,1923.4962
,0.1263349,555.2772
,0.012592289,4751.8146
,0.05357685,3552.7088
18.6,0.077168705,1611.236
14.5,0.032597778,815.605
13.5,0.021583971,2173.1712
10.3,0.078903499,4234.488
,0.091411749,369.519
,0.084245356,657.8104
7.155,0.281509514,35.2874
16.5,0.012689327,227.7036
5.59,0.094741514,191.7504
15.15,0.046496777,300.9416
13.1,0.076005548,1169.8106
8.06,0,3696.5216
10.195,0,4495.4816
10.1,0.053732324,303.6048
6.235,0.033807904,258.9962
12.5,0.020782036,2587.9646
11.35,0.063173691,1494.0552
9.065,0.115563679,1713.7692
11.65,0.076278201,671.1264
18.2,0.012223687,1640.5312
6.115,0.011419301,1629.8784
6.92,0.131458247,183.7608
7.035,0.021883368,4996.829
18.2,0.012607876,1398.18
10.5,0.025041738,3255.762
17.6,0.018934719,3545.385
,0.021392306,6157.3184
19.75,0.041448824,2828.3184
16.5,0.028395167,2462.7942
13.15,0.165221717,4466.1864
7.89,0.036127671,2026.0294
20.5,0.019277945,1733.7432
16.25,0.057629899,1120.5414
12.6,0.096212432,4390.2852
,0.024387984,185.0924
8.775,0.021647195,994.7052
7.42,0.021573645,5015.4714
8.67,0.065424208,2444.8176
8.77,0.046866331,1551.9798
19.35,0,3575.346
16.25,0.087102593,868.869
11.5,0.01774202,1836.2764
11.1,0.010632752,1510.0344
,0.031116081,1544.656
5.59,0.05671761,1406.1696
,0.079931185,884.1824
6.55,0.024505418,1845.5976
6.85,0.03830192,1046.6376
21.25,0.024693927,1749.7224
,0.010590075,3691.1952
12.8,0.190569038,280.9676
8.31,0,3896.2616
12.1,0.016826748,3056.022
,0.088394115,5872.356
20.25,0,3384.2614
,0.129783577,1004.0264
,0,788.973
16.75,0,2816.334
7.075,0.058465268,1869.5664
11.1,0.053765212,1808.9786
6.63,0.01098386,343.5528
8.935,0.040245222,1348.245
7.935,0.017253305,499.35
7.485,0.069231189,1215.7508
9.5,0.074648119,755.0172
18.35,0.030542489,2693.8268
6.365,0.007359711,490.0288
11.1,0.059940022,4231.8248
11.395,0,2407.5328
9.895,0.048860587,4165.2448
7.68,0.153419412,511.3344
13.65,0.077219509,509.337
15.75,0.13504726,2496.75
10.195,0.146094132,2926.191
10.895,0.027157955,820.2656
,0.080346058,5499.508
17.7,0.016596645,777.6544
17.25,0.084316691,6311.784
18.6,0.076791671,3705.8428
13.8,0.01326146,759.6778
11.1,0,1973.4312
10.195,0.012528611,3731.809
5.88,0.003597678,2922.1962
11.15,0.032438645,2302.3364
,0.173527068,277.6386
11.6,0.041112694,850.8924
,0.089243504,1976.0944
12.1,0.011539622,2302.3364
,0.04690397,659.142
4.635,0.141686037,1798.9916
8.51,0.052051256,2004.058
9.6,0.09627919,1838.2738
17.25,0.047533568,1458.102
15,0.04499948,1685.8056
16.75,0.12888573,1494.0552
8.365,0.120256303,75.9012
,0,788.973
18.85,0.137755834,3530.0716
6.615,0.093913607,1186.4556
5.75,0.075287081,572.588
10,0.100055625,3467.4864
13.1,0.006061565,4303.0654
10.1,0.053667516,671.1264
,0.026194237,1901.5248
11.65,0.076002991,503.3448
,0.080111611,4065.3748
9.3,0.043141572,1249.0408
19.6,0.024276035,614.5334
11.35,0.03093263,607.2096
5.44,0.017096552,3175.866
14.65,0.172357491,788.3072
12.35,0.185824165,695.0952
12.85,0.152988295,2271.0438
17.1,0,1860.2452
11.6,0.143897558,2868.2664
7.445,0.037845086,1956.1204
,0.1748389,433.4358
,0.278730642,247.6776
6.135,0.115500999,644.4944
8.68,0.01478914,98.5384
18.5,0.033938279,1318.284
14.3,0.026299797,1743.0644
,0.159394437,214.3876
15.35,0,1797.66
17.7,0,2736.438
15.2,0.10377827,2451.4756
9.8,0.045522854,352.874
,0.095331433,2543.356
15.25,0,3056.022
17.6,0.105472205,3111.9492
7.55,0.030938774,2082.6224
,0.026174636,3415.554
19.7,0.160671255,3570.0196
13,0.070243155,391.4904
,0.038313981,4504.137
11.8,0.170548238,1382.2008
20.35,0.060794097,2577.9776
16.85,0.036446751,996.0368
7.63,0.061188147,1134.5232
15.75,0.054884821,1761.7068
18.2,0.026064486,4097.3332
13.85,0.025936747,2609.936
10.895,0.035949725,3295.71
15.6,0.045168898,2175.1686
11.3,0.04767798,3775.086
20,0.058812134,1565.9616
19.35,0.018667601,2908.2144
15.6,0.087646694,5509.495
,0.19033746,160.4578
10.195,0.045165796,1640.5312
,0.039385518,2631.2416
9.5,0.010914988,2572.6512
,0.034203092,624.5204
10.65,0.085268317,3916.2356
,0.084354713,4915.6014
7.35,0.028571132,587.2356
15.7,0.037383778,1817.634
,0.042354152,7017.532
15.85,0.043410693,154.4656
13.8,0.056872392,5097.3648
9.195,0.051573903,785.644
9.3,0.016113019,5976.2208
15.1,0.052295514,4847.024
19.1,0.097127867,1635.8706
11.6,0.077284566,4277.765
7.27,0.046653872,1970.768
19.35,0.02775746,1534.0032
9.695,0,561.2694
20.2,0,832.9158
,0.003574698,3229.7958
10.5,0.11733375,2773.057
12.5,0.081684728,1177.1344
,0.079261744,83.225
17.75,0.030410273,2045.3376
9,0.069938838,2914.8724
17.85,0.037885683,952.094
,0.235183205,79.896
4.61,0.123151947,2093.2752
8.75,0.074565098,7322.4684
7.155,0.169137707,388.1614
,0,7717.9536
12.3,0.009429612,1098.57
7.93,0.071076672,802.9548
8.01,0.070234306,539.298
9.8,0.043663452,432.77
,0.059110912,395.4852
5,0,379.506
19.6,0.042324556,303.6048
16.5,0.012657494,872.8638
12.6,0.048857925,1052.6298
14.1,0.090185027,2681.8424
6.38,0.015186146,3435.528
20.25,0,4291.7468
,0.155541973,641.8312
12.3,0.052502049,4364.319
15.6,0.172596885,2163.1842
15,0.118868155,5937.6044
11.6,0.037639672,1388.8588
,0.021031586,495.3552
,0.069968018,167.7816
17.85,0.087963415,4291.7468
14.8,0.043885147,1867.569
7.905,0.064163983,4567.388
,0,49.935
,0,5404.9644
11.8,0.02592132,1731.7458
14,0.023734872,1845.5976
14.85,0.053921264,1960.1152
7.39,0.120770963,2290.352
15,0.118791698,4339.0186
,0.034717799,6066.7696
19.7,0.041823046,1965.4416
10.8,0.164724567,99.2042
,0.174336148,6431.628
,0.006295472,3735.8038
,0.093463546,2261.0568
,0.067520165,422.1172
9.6,0.161182103,334.2316
10.695,0.053296868,937.4464
21.1,0.161474419,1086.5856
,0.041740624,198.4084
,0.306542848,291.6204
6.135,0.079293753,2263.72
16.2,0.044472637,922.7988
15.7,0.073816097,2013.3792
17.2,0.012080016,2641.8944
12.15,0.02859825,2257.062
,0.076944658,7433.657
8.63,0.055084019,455.4072
15,0.162093059,1290.9862
,0.024546148,36.619
,0.118783796,1725.7536
8.975,0.052836076,1619.2256
12.15,0.037889224,904.1564
6.895,0.022587621,1994.7368
,0.036213953,2625.9152
8.325,0.029779207,974.7312
8.785,0.020693619,1853.5872
,0.042037073,6183.9504
19.35,0.062516602,3137.2496
17.5,0.012620221,291.6204
16.75,0.008615,739.038
8.895,0.137618927,1772.3596
7.71,0.047588696,605.878
,0.050790917,144.4786
15.7,0.037864721,1120.5414
16.7,0.070551723,2163.85
20.35,0.021326471,772.328
12.5,0.018955479,2167.8448
15.1,0.105666833,495.3552
14,0.040725405,41.9454
8.365,0.072252888,834.9132
10.695,0.061008889,2636.568
5.21,0.011007815,2848.9582
13.65,0,575.2512
8.01,0.070247589,1366.2216
5.88,0.030294931,412.796
5.615,0.210511558,123.173
19.7,0.0650227,697.7584
,0.173587926,123.8388
18.25,0.183579854,1977.426
15.35,0.113678422,2492.7552
,0.078174543,721.0614
10.3,0.027292686,396.8168
13.65,0.026602089,790.9704
8.615,0.116226984,2741.7644
5.8,0.131221393,1070.6064
8.3,0.035409328,834.9132
16,0,3610.6334
5.155,0.083327693,5944.2624
8.895,0.08125293,1062.6168
15.1,0,1362.2268
15.5,0.103422709,1717.764
6.325,0.125688044,2083.2882
,0.187443314,288.9572
9.3,0.04295842,2051.9956
,0.034938717,826.2578
20.6,0.045603215,4026.7584
15.5,0.085834992,788.3072
9.195,0.048050783,1693.7952
5.695,0.065589906,5410.9566
,0.173529036,4376.9692
5.94,0.029492018,938.778
6.36,0.121225455,1118.544
,0.114475357,2255.7304
4.805,0,2253.0672
14.85,0.060927824,4819.7262
14.5,0.019459164,2120.573
10.3,0.050070476,1278.336
12.15,0.06227604,1078.596
11.5,0.046217345,474.0496
19.1,0.177270016,1724.422
,0.080127283,338.2264
15.5,0.076059648,2109.2544
7.31,0.026788937,3185.853
18.7,0.089197963,2045.3376
7,0.151279591,2876.256
12.5,0.112203445,1438.128
9.395,0.039961837,419.454
10.5,0.048207017,575.2512
5.785,0.064871045,786.9756
16.7,0.042685217,1072.6038
5.845,0.105181277,5343.045
9.395,0.103751236,942.7728
5.94,0.035028853,1249.0408
6.15,0.046262201,2069.3064
20.35,0.060688248,4687.232
17.1,0.078347922,280.9676
,0.088828418,7943.6598
5.765,0.081944045,849.5608
12.65,0.123726711,2251.0698
10.5,0.013485235,3119.9388
18.25,0.077659918,1035.9848
11.65,0,1821.6288
19.2,0.100074524,778.3202
15.7,0.037289996,3453.5046
10.3,0.050028809,239.688
13.65,0.077234113,1188.453
16.6,0.016197216,970.7364
9.6,0.051571772,4673.916
11.85,0.055672032,922.7988
,0.066336811,617.8624
8.6,0.032672263,709.077
20.7,0.047491371,2143.876
11.8,0.077154417,577.2486
,0.087692636,328.9052
12.6,0.074221559,4832.3764
20.7,0.092834313,2220.443
15.85,0.020571083,255.6672
6.36,0.005978595,1151.1682
9.3,0.033489979,1241.0512
,0.166609517,316.9208
20.7,0.021552357,2985.4472
,0.130321652,3301.0364
18.85,0.068059156,1797.66
16.6,0.027573983,2676.516
12.5,0.103442268,4942.8992
7.02,0,1414.825
12.85,0.168312678,885.514
7.855,0.162205516,1155.8288
19.35,0.076744561,1593.9252
17.5,0.015591925,2766.399
17.75,0.067639698,1491.392
13.15,0.056516756,854.8872
5.365,0.140213762,4637.9628
13.1,0.006075007,2432.1674
7.075,0.022612742,1944.136
9.3,0.066770664,2189.1504
12.3,0.186250852,176.437
16.2,0.016639482,1076.5986
18.85,0.040599963,5635.3312
8.01,0.070533748,467.3916
,0.01251245,79.896
,0.022807826,4577.375
17.35,0.041474232,826.9236
,0.055289464,7158.6816
14.65,0.083698962,2599.2832
12.8,0.076045655,3765.099
,0.116366304,4068.038
6.65,0.053279839,2078.6276
6.675,0.021648305,952.7598
6.69,0.037060755,1411.496
,0.224607399,450.0808
7.6,0.142699588,4431.5648
7.51,0.103726639,1901.5248
,0.158424516,2291.0178
,0.08234117,1470.0864
11,0.087847141,2972.797
,0.158562708,196.411
17.25,0.047458754,1263.6884
,0.015385857,9678.0688
,0.047377447,457.4046
6.36,0.120443298,1118.544
11.15,0.032229348,1480.0734
,0.127638966,2563.33
18,0.047473135,3103.9596
7.825,0.149986868,1414.1592
14.85,0.102065622,1775.6886
,0.114243048,176.437
20.5,0.019183756,1403.5064
10.395,0.112324552,778.986
,0.068153091,73.238
13.3,0.071597469,918.804
,0.052473797,3494.1184
19.35,0.076914745,1707.777
16.5,0.079837509,1743.0644
5.63,0.024520854,1986.0814
12.35,0.02678995,926.7936
9.8,0.024432767,2780.3808
5.305,0.047220268,2388.8904
18.5,0.045534457,3645.255
10.695,0,1869.5664
6.525,0.090806457,1631.8758
12.35,0.033813351,3757.1094
7.935,0.031730739,2366.919
15.85,0.102262138,90.5488
5.615,0,2463.46
10.5,0.052511611,1258.362
,0.056713056,5592.72
8.85,0.053950661,4925.5884
13.1,0.044192372,2345.6134
,0.046958533,2327.6368
15.1,0.055829496,2681.8424
17.7,0.13498355,3146.5708
14.65,0,837.5764
16.35,0.032538896,2652.5472
19.85,0.005264755,5829.7448
6.715,0.121832956,838.908
20.85,0.037403973,2906.217
,0.10400212,4074.696
17.1,0.054162439,1775.6886
,0.023876708,516.6608
17.85,0.065797601,1947.465
19.6,0.047857804,605.878
,0.048703432,7158.6816
12.5,0.006765149,383.5008
15.85,0.06121988,633.8416
6.78,0,3197.1716
19.6,0.041563696,335.5632
17.5,0.098457814,2432.8332
20.75,0.108930629,1444.1202
,0.03046847,3036.048
9.3,0.073288275,382.1692
17.75,0.097692448,5543.4508
17,0.135944247,1539.9954
,0.123089128,65.2484
4.555,0.034328578,1230.3984
10.1,0.089688978,1342.2528
20.7,0.121709653,2003.3922
8.785,0.020618957,4170.5712
17.75,0.163548055,723.0588
,0.178192864,109.1912
5.465,0.048625599,1311.626
,0.170213676,175.7712
,0.044829295,7510.224
,0.113387677,1584.604
17.75,0.058168807,499.35
16.2,0.016650191,1174.4712
20.35,0.151044881,649.8208
8.185,0.038948125,820.2656
20.5,0.020688969,719.064
8.42,0.112249781,703.0848
10,0.046116319,838.908
7.5,0.050957715,2572.6512
,0.053211728,8417.7094
10.6,0.011111714,671.1264
20.6,0.077029195,892.172
,0.017344679,5283.123
16.2,0.019457372,1246.3776
20.25,0.012063121,2406.2012
12.15,0.079755214,493.3578
,0.074830794,4482.1656
8.21,0.044917289,1133.8574
6.63,0.018310142,57.2588
6.935,0.041247932,2255.7304
,0.0204702,2510.066
15,0.161404914,1844.266
7.825,0.186067862,5073.396
10.695,0.057792343,428.7752
18.85,0,3209.156
12.1,0.061270647,386.8298
8.945,0.087823675,3418.883
8.975,0.05281112,1704.448
20.2,0.112495847,1120.5414
6.76,0.029100745,559.272
9,0.019546214,4211.185
20.2,0.112549008,1120.5414
19,0,567.2616
15.1,0.019917598,3505.437
14.1,0.089817198,3528.74
20.2,0.121442754,1342.2528
,0.069250192,3515.424
,0.159193194,3635.268
,0,978.726
,0.023209537,6064.1064
20.25,0.148372897,3644.5892
14.85,0,188.4214
20.7,0.065689432,151.1366
5.15,0.061301149,2352.9372
,0.117825569,41.2796
12.6,0.04152307,5022.7952
10.1,0.024201905,2796.36
15.25,0.066269294,6471.576
10.5,0.01100413,2984.1156
,0.250560049,385.4982
14.65,0.099113429,461.3994
6.885,0.140008554,2542.0244
7.285,0.031278532,2626.581
11.1,0.05373063,1480.0734
,0.025842951,1677.816
10.5,0.052555346,988.713
,0.10178199,103.199
20.75,0.021293097,2732.4432
,0.124668026,5522.811
11.85,0.050043472,2137.8838
14,0.024468806,503.3448
20.2,0.01181025,4287.752
19,0.027028323,3962.8416
16,0.172615327,1869.5664
,0.06871772,469.389
20.85,0.032421521,1438.128
19,0.127983545,1270.3464
13,0.070288365,2218.4456
10,0.076755106,139.818
17.5,0.052434201,1857.582
,0.053413906,179.766
19.5,0.083019163,5193.9058
16.1,0.080010553,377.5086
8.6,0.069403341,2554.0088
,0.025616191,6239.8776
20.25,0.036326064,3066.6748
9.6,0.085434195,2556.672
11.1,0.010658153,1593.9252
13,0.041994899,5100.028
,0.011556919,1641.197
20.7,0,1880.885
5.78,0.124110349,790.9704
5.325,0.139244918,377.5086
7.5,0.032599801,3327.6684
11.6,0.157075658,4211.185
,0.018472714,5257.1568
6.44,0,1498.05
12.5,0.020739698,995.371
7.825,0.186825823,3805.047
6.865,0.09512291,427.4436
7.5,0.03269312,4040.7402
9.8,0.013841737,1211.756
19,0.103449993,3169.208
8.27,0.089554186,2407.5328
17.85,0.052257982,2450.144
11.8,0.170251293,1958.1178
20.6,0.048131556,4693.89
20.7,0.026899856,677.1186
15.25,0.026663778,2442.1544
12.35,0,1544.656
12.5,0.109900843,743.0328
15.2,0.033651278,1965.4416
18.25,0.075311837,2988.1104
6.71,0,2394.8826
,0.039996021,888.843
,0.010886324,801.6232
,0.04506213,1010.6844
12.35,0.041729735,276.9728
6.42,0.053426165,4477.505
14.65,0.083488992,7148.0288
13.65,0,4837.7028
20.2,0.060045008,1398.8458
12.5,0.10402738,1874.8928
,0.083536071,9227.988
5.48,0.015169739,2247.075
,0.028382853,647.1576
12.1,0.061299601,552.614
16.7,0.070588621,1419.4856
16.85,0.023201357,307.5996
7.365,0.042626422,4074.696
9.195,0.108501676,2362.9242
14.3,0.122571209,985.384
5.32,0.093408695,2241.0828
,0.032731074,5704.5744
13.65,0.043386131,79.2302
12.6,0.021969896,3237.1196
,0.183948465,934.7832
10.6,0.033052168,961.4152
,0.054443762,185.7582
8.6,0.040172077,3795.06
19.85,0.175995526,1556.6404
9.3,0.042530668,2848.2924
,0.274592283,336.8948
7.76,0.059594017,1897.53
10.895,0.136784873,4218.5088
10.8,0,5243.8408
,0.019912606,271.6464
9.195,0.04719387,1384.1982
19.6,0.039638705,3124.5994
15.7,0.074083388,6795.1548
18.85,0.091051579,894.8352
14.7,0.02090277,3307.6944
15,0.153861181,1393.5194
21.1,0.161504957,639.168
17,0.119871307,6208.585
16.7,0.069903773,565.2642
8.6,0.069416467,2006.7212
6.76,0.02914662,1118.544
8.77,0.046771477,3103.9596
,0.092564193,2129.2284
5.845,0.104998144,7266.5412
16.7,0.119704498,5432.928
11.65,0.03242518,77.2328
,0.052300844,2157.192
14.3,0.026362624,1267.6832
,0,615.1992
8.355,0.187558629,1471.418
13.15,0.04376368,1830.95
19.25,0,922.7988
5.035,0.080072603,2504.7396
15.85,0.007146415,798.96
15.35,0.096317593,3350.3056
12.5,0.020729902,3782.4098
18.35,0.15783357,171.7764
,0.010928678,6465.5838
20.5,0.036110222,2059.9852
13.85,0.030842963,2552.6772
4.59,0,1245.046
10,0.089078338,2916.204
12.35,0.100164204,1593.9252
