id,price,service fee,minimum nights,number of reviews,reviews per month,availability 365
6081391,$220 ,$44 ,1,0,,175
6081944,$602 ,$120 ,1,123,2.95,200
6082496,$524 ,$105 ,1,3,0.06,225
6083048,$694 ,$139 ,10,2,0.04,33
6083601,$177 ,$35 ,5,4,0.08,323
6084153,$294 ,$59 ,3,123,2.53,203
6084705,$609 ,$122 ,1,209,4.38,270
6085258,$77 ,$15 ,2,34,0.7,299
6085810,$516 ,$103 ,7,49,1.01,425
6086362,$247 ,$49 ,5,0,,327
6086914,$566 ,$113 ,2,89,1.82,394
6087467,$643 ,$129 ,5,4,0.08,157
6088019,$208 ,$42 ,4,8,0.17,159
6088571,$388 ,$78 ,1,66,1.35,352
6089124,$618 ,$124 ,1,177,3.78,410
6089676,$306 ,$61 ,3,0,,200
6090228,$250 ,$50 ,1,0,,276
6090781,"$1,139 ",$228 ,5,17,0.35,134
6091333,$787 ,$157 ,1,0,,177
6091885,"$1,099 ",$220 ,1,8,0.16,152
6092437,$844 ,$169 ,1,0,,227
6092990,$837 ,$167 ,1,1,0.02,395
6093542,$988 ,$198 ,3,0,,342
6094094,$546 ,$109 ,2,5,0.1,386
6094647,"$1,032 ",$206 ,1,0,,69
6095199,"$1,061 ",$212 ,30,3,0.07,225
6095751,"$1,176 ",$235 ,1,86,1.94,304
6096304,$507 ,$101 ,2,77,1.68,285
6096856,$495 ,$99 ,100,128,2.63,190
6097408,$181 ,$36 ,15,0,,355
6097960,$682 ,$136 ,1,0,,333
6098513,"$1,185 ",$237 ,1,0,,117
6099065,$286 ,$57 ,1,1,0.02,318
6099617,$405 ,$81 ,3,7,0.19,211
6100170,$960 ,$192 ,1,84,1.75,334
6100722,"$1,162 ",$232 ,1,18,0.95,2
6101274,$526 ,$105 ,1,0,,416
6101827,$130 ,$26 ,1,0,,415
6102379,$365 ,$73 ,7,8,0.18,387
6102931,$760 ,$152 ,3,36,0.75,264
6103483,"$1,014 ",$203 ,2,0,,156
6104036,$458 ,$92 ,2,21,0.43,265
6104588,$887 ,$177 ,1,1,0.02,179
6105140,$825 ,$165 ,1,141,2.99,244
6105693,$652 ,$130 ,4,12,0.31,16
6106245,$941 ,$188 ,2,7,0.15,396
6106797,"$1,024 ",$205 ,1,0,,246
6107350,$249 ,$50 ,2,7,0.14,264
6107902,$953 ,$191 ,30,2,0.08,259
6108454,$411 ,$82 ,3,58,1.2,327
6109006,$144 ,$29 ,1,0,,366
6109559,$502 ,$100 ,3,1,0.02,406
6110111,$63 ,$13 ,3,7,0.18,270
6110663,$826 ,$165 ,1,26,1.1,72
6111216,$425 ,$85 ,1,0,,370
6111768,"$1,076 ",$215 ,2,2,0.06,419
6112320,"$1,044 ",$209 ,1,0,,56
6112873,$60 ,$12 ,4,11,0.23,239
6113425,$441 ,$88 ,2,3,0.06,121
6113977,"$1,132 ",$226 ,2,118,2.54,59
6114529,$563 ,$113 ,2,0,,142
6115082,$878 ,$176 ,3,3,0.06,309
6115634,"$1,063 ",$213 ,1,1,0.02,387
6116186,"$1,196 ",$239 ,7,3,0.08,400
6116739,"$1,101 ",$220 ,2,5,0.11,239
6117291,$965 ,$193 ,6,1,0.02,159
6117843,"$1,081 ",$216 ,4,1,0.02,275
6118396,$848 ,$170 ,2,101,2.07,319
6118948,$936 ,$187 ,5,1,0.02,50
6119500,"$1,117 ",$223 ,1,7,0.15,214
6120052,$251 ,$50 ,3,112,2.29,231
6120605,"$1,031 ",$206 ,5,17,0.35,386
6121157,$478 ,$96 ,29,103,2.16,328
6121709,$394 ,$79 ,2,14,0.42,405
6122262,$548 ,$110 ,1,0,,179
6122814,$513 ,$103 ,1,0,,21
6123366,$64 ,$13 ,1,2,0.04,380
6123919,"$1,138 ",$228 ,4,55,1.28,279
6124471,$988 ,$198 ,1,3,0.06,218
6125023,$296 ,$59 ,30,3,0.11,40
6125575,$174 ,$35 ,1,41,0.87,388
6126128,$546 ,$109 ,2,18,0.52,193
6126680,"$1,001 ",$200 ,28,160,3.39,141
6127232,$436 ,$87 ,4,2,0.04,222
6127785,$71 ,$14 ,1,0,,99
6128337,$872 ,$174 ,30,4,0.08,176
6128889,"$1,076 ",$215 ,1,36,0.75,155
6129442,$229 ,$46 ,1,1,0.02,350
6129994,$828 ,$166 ,2,178,3.72,244
6130546,$91 ,$18 ,2,0,,149
6131098,$286 ,$57 ,1,0,,258
6131651,$77 ,$15 ,30,5,0.11,196
6132203,$551 ,$110 ,2,14,0.3,359
6132755,$763 ,$153 ,2,6,0.13,371
6133308,$291 ,$58 ,14,2,0.04,228
6133860,"$1,034 ",$207 ,1,1,0.02,154
6134412,$105 ,$21 ,4,0,,363
6134965,$877 ,$175 ,1,51,1.05,292
6135517,$82 ,$16 ,200,0,,168
6136069,$581 ,$116 ,1,1,0.02,352
6136621,$780 ,$156 ,2,31,0.67,417
6137174,$153 ,$31 ,4,44,0.92,241
6137726,$597 ,$119 ,2,38,0.81,73
6138278,"$1,191 ",$238 ,5,7,0.16,26
6138831,$968 ,$194 ,7,2,0.04,249
6139383,$575 ,$115 ,2,5,0.1,169
6139935,$616 ,$123 ,9,1,0.03,74
6140488,"$1,087 ",$217 ,2,9,0.19,64
6141040,$140 ,$28 ,3,1,0.02,230
6141592,$273 ,$55 ,3,0,,243
6142144,$790 ,$158 ,2,102,2.11,203
6142697,$246 ,$49 ,3,5,0.17,218
6143249,"$1,166 ",$233 ,7,6,0.15,89
6143801,$796 ,$159 ,1,0,,16
6144354,"$1,041 ",$208 ,11,7,0.14,418
6144906,$439 ,$88 ,1,0,,16
6145458,"$1,128 ",$226 ,1,4,0.13,424
6146011,$608 ,$122 ,2,207,4.26,274
6146563,$539 ,$108 ,7,37,0.78,246
6147115,"$1,150 ",$230 ,1,2,0.04,351
6147667,$655 ,$131 ,2,77,1.65,134
6148220,$842 ,$168 ,3,99,2.08,305
6148772,$858 ,$172 ,1,0,,206
6149324,"$1,107 ",$221 ,10,0,,275
6149877,$82 ,$16 ,1,0,,91
6150429,$542 ,$108 ,4,1,0.02,371
6150981,$396 ,$79 ,1,448,9.63,108
6151534,$220 ,$44 ,2,4,0.09,408
6152086,"$1,047 ",$209 ,20,0,,180
6152638,$969 ,$194 ,1,0,,23
6153190,$732 ,$146 ,2,0,,37
6153743,$829 ,$166 ,4,10,0.21,23
6154295,$263 ,$53 ,3,5,0.11,230
6154847,$373 ,$75 ,2,0,,42
6155400,$154 ,$31 ,4,47,1.01,-9
6155952,$70 ,$14 ,4,8,0.17,72
6156504,$954 ,$191 ,3,14,0.29,234
6157057,$290 ,$58 ,5,0,,-5
6157609,$509 ,$102 ,2,22,0.46,88
6158161,"$1,042 ",$208 ,2,0,,228
6158713,$932 ,$186 ,2,32,0.67,149
6159266,"$1,156 ",$231 ,2,120,2.75,286
6159818,$324 ,$65 ,3,0,,32
6160370,$54 ,$11 ,7,0,,379
6160923,"$1,037 ",$207 ,7,11,0.32,91
6161475,$380 ,$76 ,1,86,1.78,41
6162027,$140 ,$28 ,31,8,0.17,319
6162580,"$1,188 ",$238 ,1,1,0.02,-8
6163132,$171 ,$34 ,30,0,,425
6163684,$290 ,$58 ,1,3,0.06,196
6164236,"$1,187 ",$237 ,1,0,,330
6164789,$815 ,$163 ,14,6,0.16,272
6165341,"$1,014 ",$203 ,1,0,,310
6165893,$252 ,$50 ,1,6,0.17,212
6166446,$499 ,$100 ,2,74,1.83,14
6166998,$205 ,$41 ,1,0,,174
6167550,$321 ,$64 ,2,174,3.58,312
6168103,$994 ,$199 ,4,3,0.09,43
6168655,$655 ,$131 ,1,14,0.37,220
6169207,$322 ,$64 ,1,222,4.56,125
6169759,$494 ,$99 ,3,9,0.19,-4
6170312,$371 ,$74 ,7,3,0.06,353
6170864,$171 ,$34 ,5,0,,424
6171416,$935 ,$187 ,3,31,0.65,78
6171969,$799 ,$160 ,5,5,0.1,197
6172521,$89 ,$18 ,1,4,0.08,-7
6173073,"$1,119 ",$224 ,1,9,0.41,-8
6173626,$482 ,$96 ,2,17,0.37,336
6174178,$468 ,$94 ,1,1,0.02,308
6174730,$664 ,$133 ,1,0,,22
6175282,$364 ,$73 ,4,1,0.03,284
6175835,$253 ,$51 ,2,8,0.17,106
6176387,$458 ,$92 ,2,7,0.15,68
6176939,$379 ,$76 ,1,0,,127
6177492,$335 ,$67 ,2,47,0.98,108
6178044,$255 ,$51 ,1,0,,146
6178596,$203 ,$41 ,5,1,0.16,256
6179149,"$1,136 ",$227 ,1,2,0.04,201
6179701,"$1,108 ",$222 ,3,11,0.23,171
6180253,$87 ,$17 ,1,4,0.08,171
6180805,$662 ,$132 ,3,0,,11
6181358,$171 ,$34 ,2,20,0.41,421
6181910,$584 ,$117 ,2,28,0.59,200
6182462,$858 ,$172 ,3,42,1.03,12
6183015,"$1,009 ",$202 ,3,9,0.19,219
6183567,$80 ,$16 ,1,2,0.04,67
6184119,$587 ,$117 ,2,8,0.19,91
6184672,$445 ,$89 ,3,9,0.23,383
6185224,"$1,029 ",$206 ,1,1,0.02,138
6185776,$453 ,$91 ,1,5,0.11,259
6186328,$317 ,$63 ,2,151,3.16,-3
6186881,"$1,049 ",$210 ,6,1,0.02,6
6187433,$63 ,$13 ,1,0,,196
6187985,$510 ,$102 ,14,0,,32
6188538,"$1,147 ",$229 ,10,25,0.53,236
6189090,"$1,105 ",$221 ,3,91,1.92,136
6189642,$862 ,$172 ,2,262,5.41,236
6190195,$565 ,$113 ,1,0,,388
6190747,$766 ,$153 ,2,152,3.16,168
6191299,$553 ,$111 ,2,0,,395
6191851,$611 ,$122 ,2,4,0.11,214
6192404,$609 ,$122 ,3,18,0.39,263
6192956,$539 ,$108 ,2,3,0.06,96
6193508,$61 ,$12 ,1,0,,223
6194061,$514 ,$103 ,3,17,0.37,236
6194613,$659 ,$132 ,10,10,0.21,184
6195165,$790 ,$158 ,2,11,0.24,412
6195718,$658 ,$132 ,1,0,,130
6196270,$519 ,$104 ,3,95,1.97,89
6196822,$980 ,$196 ,2,6,0.13,370
6197374,$954 ,$191 ,2,117,2.48,254
6197927,$968 ,$194 ,1,0,,160
6198479,$114 ,$23 ,3,4,0.09,193
6199031,$65 ,$13 ,8,3,0.06,183
6199584,$872 ,$174 ,2,3,0.08,181
6200136,$303 ,$61 ,1,5,0.1,233
6200688,$682 ,$136 ,15,4,0.09,16
6201241,$992 ,$198 ,2,1,0.1,167
6201793,$399 ,$80 ,3,30,0.65,155
6202345,$684 ,$137 ,7,1,0.02,47
6202897,$982 ,$196 ,2,2,0.04,218
6203450,$938 ,$188 ,2,18,0.38,95
6204002,$433 ,$87 ,2,3,0.06,371
6204554,$899 ,$180 ,1,15,0.33,58
6205107,$254 ,$51 ,30,10,0.23,123
6205659,$379 ,$76 ,4,206,4.24,326
6206211,$126 ,$25 ,1,0,,110
6206764,$770 ,$154 ,2,56,1.23,263
6207316,$230 ,$46 ,1,34,0.8,181
6207868,$667 ,$133 ,3,0,,99
6208420,$882 ,$176 ,30,66,2.99,314
6208973,$633 ,$127 ,10,0,,96
6209525,$753 ,$151 ,4,3,0.08,290
6210077,"$1,181 ",$236 ,1,0,,335
6210630,$516 ,$103 ,7,11,0.24,353
6211182,"$1,086 ",$217 ,3,14,0.3,116
6211734,$467 ,$93 ,4,0,,78
6212287,$872 ,$174 ,1,1,0.02,232
6212839,$100 ,$20 ,5,5,0.13,189
6213391,$544 ,$109 ,25,1,0.02,412
6213943,$303 ,$61 ,1,0,,26
6214496,$64 ,$13 ,5,9,0.19,413
6215048,$660 ,$132 ,30,10,0.21,368
6215600,$60 ,$12 ,7,2,0.04,65
6216153,$432 ,$86 ,2,6,0.12,323
6216705,"$1,113 ",$223 ,5,49,1.01,247
6217257,"$1,176 ",$235 ,1,3,0.08,145
6217810,"$1,143 ",$229 ,1,9,0.23,336
6218362,"$1,128 ",$226 ,1,0,,76
6218914,$826 ,$165 ,6,3,0.06,176
6219466,$507 ,$101 ,1,0,,305
6220019,$664 ,$133 ,3,18,0.37,119
6220571,"$1,192 ",$238 ,3,44,0.92,283
6221123,$339 ,$68 ,3,139,3.14,281
6221676,$994 ,$199 ,1,13,0.27,7
6222228,$951 ,$190 ,5,1,0.02,320
6222780,$156 ,$31 ,4,5,0.1,114
6223333,$714 ,$143 ,5,12,0.25,396
6223885,$918 ,$184 ,3,7,0.15,401
6224437,$208 ,$42 ,1,147,3.03,211
6224989,$891 ,$178 ,2,30,0.62,112
6225542,$222 ,$44 ,21,17,0.36,27
6226094,$578 ,$116 ,2,13,0.37,254
6226646,$739 ,$148 ,1,1,0.02,151
6227199,$934 ,$187 ,1,204,4.24,245
6227751,$273 ,$55 ,1,1,0.02,241
6228303,$189 ,$38 ,3,87,1.91,316
6228856,$80 ,$16 ,1,0,,384
6229408,"$1,095 ",$219 ,1,0,,116
6229960,$144 ,$29 ,1,0,,274
6230512,$420 ,$84 ,7,0,,161
6231065,$495 ,$99 ,1,2,0.04,177
6231617,$282 ,$56 ,1,13,0.27,322
6232169,$454 ,$91 ,5,0,,255
6232722,$454 ,$91 ,4,2,0.04,43
6233274,"$1,119 ",$224 ,1,1,0.04,326
6233826,$996 ,$199 ,5,12,0.25,424
6234379,"$1,014 ",$203 ,5,102,2.17,153
6234931,"$1,080 ",$216 ,3,11,0.24,252
6235483,$413 ,$83 ,2,11,0.23,71
6236035,$292 ,$58 ,1,2,0.04,284
6236588,$541 ,$108 ,1,150,3.21,0
6237140,$71 ,$14 ,60,0,,284
6237692,$108 ,$22 ,3,0,,285
6238245,$218 ,$44 ,1,6,0.13,139
6238797,$52 ,$10 ,1,3,0.07,273
6239349,$404 ,$81 ,1,0,,150
6239902,"$1,064 ",$213 ,3,163,3.4,264
6240454,$478 ,$96 ,1,0,,322
6241006,"$1,164 ",$233 ,2,5,0.11,212
6241558,$101 ,$20 ,1,211,4.37,294
6242111,$795 ,$159 ,9,2,0.04,0
6242663,$468 ,$94 ,1,3,0.06,25
6243215,$275 ,$55 ,1,1,0.02,201
6243768,$306 ,$61 ,1,0,,217
6244320,$918 ,$184 ,5,1,0.02,127
6244872,$979 ,$196 ,30,130,2.71,230
6245425,$62 ,$12 ,2,48,1.04,142
6245977,"$1,098 ",$220 ,1,0,,-3
6246529,$782 ,$156 ,5,0,,328
6247081,$583 ,$117 ,1,13,0.28,190
6247634,$297 ,$59 ,3,137,2.84,152
6248186,$404 ,$81 ,7,3,0.06,356
6248738,$841 ,$168 ,10,0,,117
6249291,$914 ,$183 ,5,13,0.3,151
6249843,$951 ,$190 ,7,0,,232
6250395,$769 ,$154 ,3,2,0.04,215
6250948,$424 ,$85 ,3,2,0.05,24
6251500,"$1,088 ",$218 ,1,69,1.52,377
6252052,$379 ,$76 ,3,0,,107
6252604,"$1,078 ",$216 ,4,5,0.1,52
6253157,$927 ,$185 ,2,4,0.09,95
6253709,$837 ,$167 ,1,1,0.02,181
6254261,$400 ,$80 ,1,1,0.02,66
6254814,$848 ,$170 ,3,8,0.22,242
6255366,$122 ,$24 ,1,1,0.02,159
6255918,$253 ,$51 ,30,48,1.83,274
6256471,$355 ,$71 ,3,11,0.31,83
6257023,$154 ,$31 ,3,1,0.09,412
6257575,$561 ,$112 ,1,1,0.02,84
6258127,"$1,144 ",$229 ,2,1,0.02,418
6258680,$912 ,$182 ,23,1,0.02,210
6259232,$387 ,$77 ,2,3,0.06,177
6259784,$142 ,$28 ,2,24,0.51,137
6260337,$397 ,$79 ,7,7,0.15,103
6260889,$837 ,$167 ,5,22,0.46,174
6261441,$218 ,$44 ,30,3,0.08,286
6261994,"$1,099 ",$220 ,1,0,,218
6262546,$239 ,$48 ,3,86,1.82,193
6263098,$604 ,$121 ,1,4,0.09,287
6263650,$52 ,$10 ,2,42,0.87,54
6264203,$135 ,$27 ,1,2,0.04,54
6264755,$567 ,$113 ,5,5,0.13,39
6265307,$992 ,$198 ,1,1,0.02,133
6265860,$475 ,$95 ,1,2,0.04,317
6266412,$421 ,$84 ,1,0,,395
6266964,$753 ,$151 ,4,21,1.23,422
6267517,$910 ,$182 ,1,8,0.17,246
6268069,$274 ,$55 ,3,5,0.1,84
6268621,$254 ,$51 ,3,58,1.21,103
6269173,$151 ,$30 ,1,1,0.02,217
6269726,$253 ,$51 ,2,4,0.08,80
6270278,$270 ,$54 ,1,2,0.05,415
6270830,$636 ,$127 ,2,56,2.65,120
6271383,$395 ,$79 ,2,2,0.04,394
6271935,$194 ,$39 ,7,12,0.27,178
6272487,"$1,103 ",$221 ,4,7,0.15,274
6273040,$460 ,$92 ,1,0,,41
6273592,"$1,074 ",$215 ,3,10,0.21,303
6274144,$174 ,$35 ,6,14,0.29,100
6274696,$700 ,$140 ,2,33,0.68,265
6275249,$785 ,$157 ,1,74,1.59,360
6275801,$387 ,$77 ,3,5,0.11,285
6276353,$562 ,$112 ,2,0,,52
6276906,$461 ,$92 ,5,0,,164
6277458,$864 ,$173 ,3,111,2.38,404
6278010,"$1,126 ",$225 ,1,10,0.21,364
6278563,$853 ,$171 ,18,0,,4
6279115,$643 ,$129 ,30,1,0.05,413
6279667,$820 ,$164 ,2,30,0.62,124
6280219,"$1,072 ",$214 ,3,14,0.29,388
6280772,"$1,000 ",$200 ,3,7,0.14,385
6281324,$183 ,$37 ,3,6,0.13,351
6281876,$601 ,$120 ,7,2,0.04,248
6282429,$637 ,$127 ,4,27,0.57,356
6282981,"$1,149 ",$230 ,4,34,0.73,76
6283533,$939 ,$188 ,1,142,3.1,415
6284086,$662 ,$132 ,2,3,0.06,210
6284638,$754 ,$151 ,2,97,2.03,350
6285190,$75 ,$15 ,2,2,0.04,406
6285742,$75 ,$15 ,1,0,,77
6286295,"$1,137 ",$227 ,3,6,0.13,120
6286847,$154 ,$31 ,4,1,0.02,192
6287399,$355 ,$71 ,5,1,0.03,202
6287952,$833 ,$167 ,1,1,0.03,16
6288504,$969 ,$194 ,2,7,0.16,168
6289056,$545 ,$109 ,1,1,0.02,297
6289609,$817 ,$163 ,1,211,5.13,304
6290161,$104 ,$21 ,5,0,,310
6290713,$75 ,$15 ,3,71,1.47,341
6291265,$473 ,$95 ,1,4,0.09,395
6291818,$239 ,$48 ,6,1,0.02,224
6292370,$783 ,$157 ,2,2,0.04,99
6292922,$126 ,$25 ,7,6,0.19,411
6293475,$121 ,$24 ,1,0,,97
6294027,$437 ,$87 ,5,0,,258
6294579,$118 ,$24 ,2,148,3.16,89
6295132,$994 ,$199 ,1,2,0.04,282
6295684,$337 ,$67 ,1,0,,414
6296236,$916 ,$183 ,1,2,0.04,111
6296788,$232 ,$46 ,3,2,0.04,292
6297341,$640 ,$128 ,1,0,,185
6297893,$148 ,$30 ,5,21,0.47,275
6298445,$263 ,$53 ,7,2,0.04,64
6298998,$582 ,$116 ,1,0,,182
6299550,$373 ,$75 ,1,1,0.02,308
6300102,$782 ,$156 ,1,6,0.13,105
6300655,$887 ,$177 ,5,2,0.05,215
6301207,$329 ,$66 ,1,1,0.02,182
6301759,$799 ,$160 ,2,8,0.17,308
6302311,$71 ,$14 ,3,20,0.42,413
6302864,$588 ,$118 ,1,19,0.43,158
6303416,$168 ,$34 ,7,0,,389
6303968,$944 ,$189 ,7,11,1.16,382
6304521,$412 ,$82 ,4,1,0.02,169
6305073,$626 ,$125 ,2,4,0.08,70
6305625,$774 ,$155 ,1,0,,344
6306178,$583 ,$117 ,1,113,2.33,345
6306730,"$1,156 ",$231 ,2,34,0.76,289
6307282,$528 ,$106 ,2,9,0.19,421
6307834,"$1,112 ",$222 ,1,24,0.5,319
6308387,$636 ,$127 ,14,0,,402
6308939,$451 ,$90 ,5,2,0.04,256
6309491,$499 ,$100 ,3,14,0.35,365
6310044,$720 ,$144 ,2,2,0.04,181
6310596,$877 ,$175 ,1,2,0.04,201
6311148,$120 ,$24 ,1,2,0.04,425
6311701,$824 ,$165 ,5,0,,324
6312253,$283 ,$57 ,3,3,0.06,292
6312805,$826 ,$165 ,1,4,0.08,360
6313357,$628 ,$126 ,1,9,0.24,368
6313910,$832 ,$166 ,1,0,,159
6314462,$59 ,$12 ,1,1,0.02,280
6315014,"$1,077 ",$215 ,2,45,0.93,184
6315567,"$1,153 ",$231 ,1,0,,274
6316119,$979 ,$196 ,2,74,1.64,276
6316671,$871 ,$174 ,1,0,,227
6317224,$174 ,$35 ,1,0,,25
6317776,"$1,087 ",$217 ,1,18,0.37,341
6318328,$166 ,$33 ,7,2,0.04,117
6318880,"$1,095 ",$219 ,2,0,,178
6319433,"$1,152 ",$230 ,1,3,0.06,426
6319985,$306 ,$61 ,1,1,0.02,301
6320537,$139 ,$28 ,30,2,0.04,352
6321090,$526 ,$105 ,1,1,0.02,310
6321642,$476 ,$95 ,30,2,0.08,85
6322194,$791 ,$158 ,1,2,0.04,224
6322747,"$1,126 ",$225 ,2,0,,210
6323299,$341 ,$68 ,1,6,0.12,51
6323851,$976 ,$195 ,2,23,0.59,218
6324403,"$1,059 ",$212 ,5,0,,94
6324956,$64 ,$13 ,3,2,0.04,93
6325508,"$1,071 ",$214 ,1,3,0.06,187
6326060,$769 ,$154 ,1,11,0.23,95
6326613,$733 ,$147 ,1,0,,239
6327165,$197 ,$39 ,3,14,0.3,116
6327717,$729 ,$146 ,3,1,0.02,263
6328270,$73 ,$15 ,7,0,,294
6328822,$614 ,$123 ,28,1,0.03,425
6329374,$498 ,$100 ,4,3,0.08,111
6329926,"$1,039 ",$208 ,3,62,1.3,191
6330479,$160 ,$32 ,2,28,0.61,362
6331031,$772 ,$154 ,3,2,0.04,355
6331583,$712 ,$142 ,1,7,0.15,400
6332136,$459 ,$92 ,1,0,,258
6332688,$114 ,$23 ,3,130,2.72,266
6333240,$927 ,$185 ,2,1,0.02,122
6333793,$575 ,$115 ,2,2,0.04,175
6334345,$431 ,$86 ,3,21,0.44,86
6334897,$886 ,$177 ,1,0,,364
6335449,$339 ,$68 ,7,1,0.02,46
6336002,$75 ,$15 ,3,6,0.17,310
6336554,$104 ,$21 ,1,0,,412
6337106,$419 ,$84 ,1,1,0.02,135
6337659,$942 ,$188 ,1,0,,290
6338211,$361 ,$72 ,1,9,0.19,230
6338763,$80 ,$16 ,3,178,3.7,345
6339316,"$1,026 ",$205 ,31,1,0.03,95
6339868,"$1,093 ",$219 ,31,3,0.08,61
6340420,$693 ,$139 ,1,22,0.5,283
6340972,"$1,063 ",$213 ,1,2,0.05,402
6341525,$773 ,$155 ,3,4,0.09,384
6342077,$382 ,$76 ,1,1,0.08,7
6342629,$953 ,$191 ,1,15,0.34,42
6343182,"$1,028 ",$206 ,5,3,0.06,93
6343734,"$1,175 ",$235 ,5,1,0.02,395
6344286,$275 ,$55 ,3,4,0.08,358
6344839,$205 ,$41 ,2,106,2.2,223
6345391,$958 ,$192 ,2,6,0.13,8
6345943,$353 ,$71 ,20,0,,3
6346495,$543 ,$109 ,3,0,,263
6347048,"$1,199 ",$240 ,2,59,1.24,49
6347600,$78 ,$16 ,2,30,0.63,50
6348152,$787 ,$157 ,5,2,0.04,105
6348705,$751 ,$150 ,4,16,0.43,379
6349257,$893 ,$179 ,1,28,0.6,342
6349809,$750 ,$150 ,1,0,,147
6350362,"$1,069 ",$214 ,1,2,0.06,370
6350914,$891 ,$178 ,1,3,0.06,211
6351466,$257 ,$51 ,3,5,0.1,89
6352018,$586 ,$117 ,1,1,0.02,91
6352571,"$1,010 ",$202 ,21,0,,228
6353123,$786 ,$157 ,1,258,5.45,185
6353675,$366 ,$73 ,2,36,0.77,283
6354228,$674 ,$135 ,1,12,0.26,320
6354780,$133 ,$27 ,1,1,0.02,280
6355332,$287 ,$57 ,3,65,1.37,137
6355885,$899 ,$180 ,5,17,0.56,151
6356437,$735 ,$147 ,3,30,0.63,101
6356989,$913 ,$183 ,3,109,2.5,319
6357541,$842 ,$168 ,2,6,0.12,393
6358094,$251 ,$50 ,2,145,3.05,259
6358646,$716 ,$143 ,1,6,0.13,0
6359198,$176 ,$35 ,7,10,0.21,242
6359751,$310 ,$62 ,3,7,0.15,174
6360303,$587 ,$117 ,2,0,,191
6360855,$420 ,$84 ,2,0,,347
6361408,$361 ,$72 ,1,191,3.97,351
6361960,$103 ,$21 ,1,119,2.57,377
6362512,$818 ,$164 ,3,56,1.25,312
6363064,$612 ,$122 ,1,213,4.42,135
6363617,$530 ,$106 ,2,149,4.08,267
6364169,$99 ,$20 ,3,105,2.67,194
6364721,$518 ,$104 ,1,4,0.08,121
6365274,$238 ,$48 ,3,4,0.08,397
6365826,"$1,112 ",$222 ,12,0,,275
6366378,$455 ,$91 ,3,0,,374
6366931,$82 ,$16 ,1,0,,342
6367483,$164 ,$33 ,6,34,0.72,289
6368035,$915 ,$183 ,3,1,0.02,315
6368587,$125 ,$25 ,4,42,0.89,283
6369140,$332 ,$66 ,7,9,0.2,7
6369692,$870 ,$174 ,8,7,0.15,285
6370244,$163 ,$33 ,3,8,0.17,335
6370797,$765 ,$153 ,2,24,0.58,97
6371349,$614 ,$123 ,1,0,,385
6371901,$552 ,$110 ,2,7,0.15,217
6372454,$52 ,$10 ,10,0,,184
6373006,$304 ,$61 ,1,4,0.08,354
6373558,$752 ,$150 ,3,94,2.02,174
6374110,$93 ,$19 ,4,38,0.8,127
6374663,$237 ,$47 ,1,6,0.12,60
6375215,$314 ,$63 ,3,1,0.02,41
6375767,$922 ,$184 ,1,0,,97
6376320,$360 ,$72 ,2,15,0.31,146
6376872,$660 ,$132 ,5,71,1.54,416
6377424,$998 ,$200 ,3,149,3.11,222
6377977,$654 ,$131 ,1,0,,425
6378529,$595 ,$119 ,3,4,0.09,360
6379081,$600 ,$120 ,25,4,0.08,153
6379633,$100 ,$20 ,1,1,0.03,171
6380186,$978 ,$196 ,1,23,0.56,412
6380738,$710 ,$142 ,4,1,0.03,285
6381290,$381 ,$76 ,30,3,0.09,350
6381843,$897 ,$179 ,1,0,,38
6382395,$901 ,$180 ,4,19,0.43,190
6382947,$221 ,$44 ,1,4,0.09,70
6383500,$987 ,$197 ,1,0,,214
6384052,$605 ,$121 ,4,4,0.09,389
6384604,$686 ,$137 ,3,2,0.05,27
6385156,$689 ,$138 ,1,0,,49
6385709,$819 ,$164 ,1,7,0.2,56
6386261,$211 ,$42 ,30,4,0.11,132
6386813,$935 ,$187 ,3,135,2.99,279
6387366,$862 ,$172 ,1,1,0.05,320
6387918,"$1,056 ",$211 ,1,1,0.04,85
6388470,$674 ,$135 ,5,0,,301
6389023,$391 ,$78 ,1,0,,308
6389575,$362 ,$72 ,2,31,0.65,-1
6390127,"$1,088 ",$218 ,2,13,0.37,373
6390679,$888 ,$178 ,1,3,0.06,210
6391232,$566 ,$113 ,3,64,1.38,60
6391784,"$1,061 ",$212 ,2,1,0.02,270
6392336,"$1,018 ",$204 ,5,12,0.25,362
6392889,$931 ,$186 ,4,54,1.14,186
6393441,$783 ,$157 ,3,3,0.06,424
6393993,$171 ,$34 ,30,15,0.32,302
6394546,$463 ,$93 ,2,1,0.02,217
6395098,$960 ,$192 ,30,21,0.44,45
6395650,$428 ,$86 ,15,0,,13
6396202,$312 ,$62 ,3,134,2.88,180
6396755,$345 ,$69 ,2,24,1.48,282
6397307,$539 ,$108 ,3,9,0.19,63
6397859,$426 ,$85 ,2,12,0.65,210
6398412,$901 ,$180 ,14,15,0.48,177
6398964,"$1,031 ",$206 ,7,51,1.11,253
6399516,$98 ,$20 ,2,19,0.4,403
6400069,$971 ,$194 ,5,5,0.11,72
6400621,$66 ,$13 ,6,0,,259
6401173,$843 ,$169 ,1,3,0.06,118
6401725,$128 ,$26 ,1,0,,134
6402278,$938 ,$188 ,1,7,0.15,253
6402830,$112 ,$22 ,8,1,0.02,132
6403382,$819 ,$164 ,1,10,0.22,86
6403935,"$1,028 ",$206 ,30,23,0.49,170
